"","P16_x100_t72","P16_x100_t48","P16_x100_t3","P16_x100_t24","P16_x100_t168","P14_x100_t72","P14_x100_t48","P14_x100_t3","P14_x100_t24","P14_x100_t168","P13_x50_t72","P13_x50_t48","P13_x50_t3","P13_x50_t24","P13_x50_t168","P10_x50_t72","P10_x50_t48","P10_x50_t3","P10_x50_t24","P10_x50_t168","P09_x50_t72","P09_x50_t48","P09_x50_t3","P09_x50_t24","P09_x50_t168","P08_x100_t72","P08_x100_t48","P08_x100_t24","P08_x100_t168","P04_x50_t72","P04_x50_t48","P04_x50_t3","P04_x50_t24","P04_x50_t168","P03_x100_t72","P03_x100_t48","P03_x100_t3","P03_x100_t24","P03_x100_t168"
"K01588",8.94722214642109,8.63379372388251,8.63404364795154,7.6570275976372,8.82578293246766,8.8960387256644,8.79039144670745,8.55933000795678,8.46657040341058,8.90152474517665,8.69950417705471,8.85245234080687,8.25975738327397,8.8562110645404,8.9267680650606,8.56077514954277,8.80746495619339,8.33125106844609,8.63435536772176,8.43168152798547,8.41583127972185,8.83369346112988,8.30606399710172,8.19201328591004,9.0378995132176,8.63749333593628,8.49550052947187,8.37494156581333,8.69531587702814,8.60740331634002,8.48276352457146,8.54187754193178,8.30973322228023,8.73908730289159,8.43894409645742,8.59648790634626,8.46684769769449,8.05645372445244,8.72563299923316
"K01589",8.34115825509086,8.52880613604573,8.66472618844394,8.99020478053164,8.50596407378643,8.71006813192574,8.60414169448885,8.4009128345666,8.40310188012108,7.90611415999865,8.26269667038837,8.22521650433292,8.37738812266573,9.06979237756386,8.21174272329467,7.9039348676073,8.24654485972186,8.38414173540661,8.6249139503985,8.28538932468313,8.6222908229901,8.27077737974548,8.72215512630557,8.5640474271586,8.18998220927158,8.2189778069251,8.41741388703388,8.31973047464349,8.29751921330367,7.99246738823589,7.97734057206204,8.88964593480482,8.91808966975772,8.32777067043938,8.29659523110791,8.4375361346266,8.80732837066638,9.04136060498809,8.01539690545626
"K01591",8.05253169760898,8.29263593368083,8.44898228934065,7.69813400118156,8.30042159302302,8.29151320974799,8.19524665938649,8.52265664566072,8.34847501497543,8.54682151672575,8.35923027939687,8.34051259357465,8.57251007882443,8.41805883076445,8.30314747149278,8.33578528637273,7.89912149949386,8.40134874194518,8.14613320666685,9.24910294957686,8.63100728304215,8.2937465397079,8.90985486999976,8.51385997507422,8.72259168460726,7.89423130189714,8.48419596952529,8.16644950182923,8.25198397500776,7.96700362047141,8.17096449873054,8.3237629804811,8.40299610601548,8.88480701536813,8.31268075939497,8.13840745880158,8.47407656396434,8.23008497197972,8.2189326381446
"K01593",7.56737428468101,7.98745726937954,7.08292967742007,6.97560341771886,7.81349533723488,8.15536100689146,8.20374210785868,8.22288209427999,7.93357374127922,8.26184106009096,7.92682927696974,7.81585179390405,7.63195985433465,7.33638835220064,8.16985157551227,7.95209195908153,7.70178877235425,7.90602119196632,7.60372665733593,8.47527529999764,7.18358071597435,8.19958447033188,7.91607993298834,6.9065543034894,7.68714756083061,7.78402998621714,7.64038423218514,7.39411931171428,8.03010392743088,7.76898917282671,8.19899503263529,7.5397752188962,7.51748975303515,7.88533379323161,7.71372450117607,7.75061561809408,7.30445180884209,7.40002681546812,7.95804456379792
"K01595",9.68146508171152,9.78608500424741,11.9824322624836,13.0874965672691,9.65857341266298,9.26995388654927,9.78457130162187,10.305345240365,9.66805422853316,8.82464916172752,9.42188019843335,10.0508713920538,11.1312418512788,9.92682966081622,9.6809276062235,9.72456138172333,9.76941283324923,11.9215710924029,10.2498039261604,9.69306120832842,9.90655483384925,9.59004511623129,10.9163202210801,10.0755985884772,9.75198638368253,9.68542525181894,9.87243503572863,10.0156154903578,9.68965649153638,9.67277457830227,9.91596185629627,11.4881723983026,11.0041990986968,9.46924274190441,9.73633618568994,9.84836517932739,11.5081446704041,11.0222840037561,9.55721177255943
"K01596",12.3730411943328,12.2382007169417,11.7879543241404,12.0367145575972,12.4750769326243,12.3691199415505,12.1970107395688,12.4047481295822,12.1191717941165,12.3131714554253,12.5674092634112,12.3555327981108,12.1890501634127,12.5317846080262,12.4347697734834,12.1692720036275,12.0358177250034,12.0096679289386,12.0752517117739,12.478357015508,12.2903796349585,12.1718545552205,11.940155010442,12.0151927840159,12.3552516046175,12.1888631398042,12.1396438678003,12.0719577429642,12.319338054928,12.3351614123019,12.1646070231771,12.1413952270638,12.0552759746691,12.4201114904958,12.4362644534531,12.1982137886709,11.8467872701176,11.9541015866884,12.607104128686
"K01597",4.07529742041336,4.90616902608008,4.80717727645373,4.43582921417433,6.00568507646882,6.00746103161177,5.61523455299304,4.91860973194917,5.07496822475957,3.46790205272922,4.12821718461806,5.3189477341945,4.64632006815693,5.90407070429403,4.84634091571187,4.49043172674525,5.37914413125677,4.79308738322245,4.71569131953944,6.39522358421387,4.76383337405309,5.02711477281346,5.04834248854359,3.46790205272922,5.80114936792719,4.63095634352488,5.38226764211284,4.33819436660888,4.96468545980419,4.83326950655112,4.4777431878765,5.10159099097287,4.68237460235632,6.10352234947793,4.77259387400738,5.26276236064063,4.27465873389604,4.71347942486429,4.92622526612462
"K01598",4.32077350370209,3.82024251478488,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,4.17388538063437,4.31940494668033,3.46790205272922,3.46790205272922,3.46790205272922,3.96008490921371,3.46790205272922,4.6931838334166,5.22496234102093,3.46790205272922,3.90023140929336,3.90765112698609,3.46790205272922,3.46790205272922,3.46790205272922,4.00360870745164,4.51457326920371,4.10187428337044,4.87481814737276,4.3454247880975,4.08788335996012,4.24102892956678,3.46790205272922,3.46790205272922,4.07242493252753,4.44669592067496,5.33161981355289,4.40562478164034,4.28029563204215,3.46790205272922,3.92023070226595,3.46790205272922
"K01599",9.45261958160877,9.32809000885603,10.6764541597448,12.1297386029607,8.81909749360559,9.11913449358357,9.18696826731926,9.3300399163442,9.34317664776361,9.42338263790576,9.54088888020841,9.44570598306713,9.97306499362649,9.61437191302349,9.13063440537111,9.45590930253958,9.31190490395969,9.75639062518914,9.77848953854259,7.71780929973768,8.77950616180899,9.27395220537757,10.1133312480562,9.88103173234817,9.70958466440219,9.06727274717454,9.50987389340463,10.2936067455826,9.09523885334362,9.15649678555208,9.56650813475154,10.3082563861979,10.7121060902687,9.16139319884928,9.52674038323467,9.63091074332153,10.132975883427,10.5136374016244,9.18540322660546
"K01601",8.73435322769732,8.58724487453551,7.98728727346871,7.67086104820391,9.39208780784522,8.95780238597714,7.71398495531511,8.24235438970313,8.2886413854189,9.37569054283532,10.5310842831196,8.56814551839327,8.94427720509237,8.47300842815893,8.90870546769626,8.41147995301847,8.36358708553263,8.59696866013073,7.58822522264085,8.39323519344134,9.08873892126141,8.90995175824658,8.36471866597412,7.49499228512646,9.95500822649686,8.85184370270712,9.27604760536581,8.09696981480157,10.1220447548067,8.74544300402579,8.28519022567616,8.01795041248583,10.9109874693831,8.70808758131788,8.62107302877758,12.8645438010003,7.91762994094697,8.98936577043842,11.0027281850048
"K01602",6.48268052247043,6.11784039614219,5.93275517875869,4.64297345026641,3.46790205272922,6.08985683459753,4.96188158159894,5.98746784855046,5.933714698448,5.96179748168614,5.91151702856657,6.76063182338395,6.17897528992401,5.16036847218104,6.25171491831364,5.70701710070878,5.11329708130525,5.54001121537957,5.2509884058075,4.9953601884182,6.03564547245588,5.69905529317919,6.40478093544671,4.73680856369293,5.26641429097803,6.04009033706723,5.97973573493401,6.14400035506485,4.90584209879639,6.18832619222108,5.6490247742944,5.19058554673354,7.25604664427054,5.07109279187152,6.1501787987727,5.96999717883481,5.52693672314493,6.11184307951615,5.88762028788638
"K01607",10.4371959882183,10.1228962359854,9.40730366901412,9.76471322399721,10.8890662898462,10.525372612966,10.1952462202176,9.36890500654847,9.85172277938101,11.3215098481899,10.3719874977332,10.3378312488857,9.47397719810328,10.0505920214102,10.9177057836832,10.522371456057,10.4109344522163,9.2349492184742,9.83277364343582,11.1920600257074,10.4720344131515,10.4790962069102,9.43081354784287,9.57781034441584,11.1053208543549,10.4662155338634,10.2470782270693,9.82412384767124,10.9662964408225,10.3522561015941,10.3200373933538,9.22293834195231,9.92733479336497,11.2506739964201,10.116387218446,10.0916482503152,9.16965721898294,9.72841173351601,11.0911766678209
"K01608",7.33714116045562,6.84019917926137,8.55762384510696,7.71603209686927,8.42017838640726,7.82138009238898,7.7550778004044,10.0842927381379,9.1143648851892,7.64448547861925,8.00190379194585,7.46142125964854,9.43926007021227,7.4969966349676,8.16376628358926,6.95762224976795,7.49237161827806,9.14083016262246,7.59986698755718,7.67563991741255,7.36244580552833,7.79485263815423,9.1463784098731,8.43037103665126,8.07252464957283,7.51053717225792,7.80871845546712,8.24759796455903,7.98130221388507,8.04694865356415,8.0437905761553,8.83772480989823,8.04197577880725,7.93979679087574,7.61971268957853,7.50298204513675,8.53755345029652,7.77453746370541,7.93180098363545
"K01609",7.9860075637864,8.2834405986358,9.19259157460735,9.30677823247259,8.00265350969642,8.86981667676944,8.37522026023154,9.0013204637384,8.75435219902111,8.1527587707278,8.2571390131598,8.47029959219242,9.2793458316088,8.80819552292075,8.76750386429246,8.61299813437844,8.49445385237622,8.68739424307183,8.55106213328311,8.6754049644788,8.55059245649543,8.56783962744928,9.31321048289475,9.50718171625926,8.61477128440417,8.5437091678315,8.46993931170801,8.53900916476109,8.47971612993713,8.66231571417864,8.75974995774254,9.26285004225136,8.62659179940067,7.97499132338932,8.55502163721881,8.31546426091087,9.51956574129925,8.72707659564048,8.50338512937168
"K01610",11.2405078960575,11.1833486818075,10.3875723522963,12.8112518352424,11.3225271739267,11.3637662169682,11.3530490291365,10.371602226112,11.1704355716785,11.044956788802,11.1393728596692,11.5153769225158,10.6467908123852,11.303464266326,11.1952326440978,11.3253439225283,11.2353668334668,10.5884272484664,11.1360484648495,11.159057228382,10.9693839952171,11.1247822229106,10.1012194933876,11.025488675482,11.4121996374129,11.20101939739,11.3107037545857,11.15660086646,11.3264656995886,11.2380496728003,11.1087209462916,10.3697382786515,11.3491838465888,10.9642602058846,11.0595341805298,11.1841237486416,10.2905926221038,11.3760228058824,11.1911712693603
"K01611",8.89989018468867,9.05870695297838,9.3404917395791,10.6522268040252,8.80563283729797,8.56814852751741,9.05950909267243,8.26791418746621,8.96384582808406,8.68374111229699,8.80984261138227,8.75397294111338,8.76172738995129,7.82185496830416,8.66360873895266,8.6215208019231,9.22956358199661,8.7424231642836,9.46507212895039,9.14504289693723,7.42414094644213,8.83760375554756,8.78411126854133,9.12818303229733,9.00777640904863,8.76888502428663,9.03409835166181,9.54030960455938,8.62565216904811,8.5086085497508,8.9130229923506,8.62353269280525,9.89791270431135,9.2429330253312,8.50166348427143,8.9286284844877,9.07779797765556,9.8011598481355,7.89830770057978
"K01613",9.24106930271734,9.15588368542306,9.17138877731114,8.71849253153992,9.15260629814686,8.75987934988051,8.44851164266867,9.0791165520372,8.82341168297001,8.62146093445083,8.77139877680563,8.91135186013371,8.93663650408055,9.21493435376092,9.17361809048138,9.27335825194,8.6493982022303,9.230145826378,8.81623293286944,9.32590122584933,9.39527482503979,8.88749496583613,8.86755852930963,9.19337584591032,9.32849283592421,8.99826549343032,8.99880279309126,8.57677268108806,9.1596185426503,8.95138201476519,9.14087311328226,8.86544531511053,8.9113069302041,9.12274805929289,8.94106121096006,8.80619624645185,9.21348119916522,8.81230319050319,9.12886450716614
"K01616",10.4608209833147,10.2454168197795,11.1242579204308,10.6247349685909,10.3978735790874,10.405383001868,10.4624611973427,11.4091728401128,10.7305244549064,10.3241149340849,10.4652082204192,10.5770675602572,11.3837917856868,11.116621704957,10.4037088338647,10.3524380943329,10.3207307649585,10.9433760572952,10.5986860937401,10.2767274605619,10.6346137957353,10.6156613179917,11.5727273478012,11.5606570671064,10.3210172180992,10.6125617727247,10.2437331686401,10.5680931664055,9.9835840557608,10.4591237059825,10.4711562598106,11.3866680467596,10.4790626137521,10.2349363902539,10.8353056790451,10.4365530513538,11.4470658616545,10.8201058817763,10.5273817783962
"K01617",6.36361613601513,6.78869488024297,6.58416556462287,11.2924994577256,5.67769760190744,5.94962112885526,6.72344346611994,6.22004754089456,5.76181081380266,5.27860064331819,6.41889243482076,6.62489216984672,6.17897528992401,6.62334206493902,5.74797121873683,6.60533988529047,6.3775010074583,6.64372305706338,6.5280635828307,3.46790205272922,6.03564547245588,6.6811284623137,6.36409333363704,8.08277091392541,5.35207672555531,6.71705175715421,7.66567543673771,6.7498616001207,5.35143065484501,7.82111069615473,7.22928060283544,6.64033662154894,8.59023904496388,6.22804771697246,6.58674864522803,6.869152611468,5.972540599166,8.12900660803328,6.25636087784055
"K01619",10.0183660741318,10.0206621210167,9.98038215407757,10.1808596034613,10.1647769929676,9.91310258747318,10.0439933147696,9.83384561329401,10.0081507303217,9.8529439746128,9.71499572788901,10.0088040073332,10.1552083701532,9.90987465214605,9.77761714130382,10.0939797098909,9.96713202891432,9.88569727493819,10.0647072742172,10.1841458342072,9.63499746771246,10.0316792623195,10.1332942081678,10.2809209307173,9.61885637148793,9.83559356000809,9.95350711602996,9.66264918166828,9.98048872967801,9.91666535946091,10.0777336511623,9.82516800414189,9.81678993287965,9.84650383912929,9.86108173220579,10.0705362364079,10.0724021982787,9.97944676051215,10.0617644610551
"K01620",9.50494855079942,9.39501439036257,9.87155655306552,9.65100268062943,9.47520374936249,9.03736292344316,9.25183080684332,9.68306831989916,9.21254317216215,9.68920198993216,9.13150658172454,9.10879928708973,9.61943062855845,9.0544408925856,9.22997593010492,8.90242453032701,8.95921605811665,9.58266197179197,9.23879540763622,9.25625612683084,9.64363262898162,9.46800957793636,9.87922679130292,9.54292838965098,9.74287407742091,9.32122465216419,9.31482775232028,9.07719274627571,9.01580043573874,9.13838919831826,9.47673336494083,9.7429058939982,9.30885706991721,9.06684298360043,9.29057087095937,9.04934144992368,9.65602673138816,9.28661900751309,9.09384533496481
"K01621",11.3201605180375,10.9209881759179,10.4818458925399,10.3230344562695,12.10322244443,11.9063037184962,11.5002055564927,11.1361096927314,10.918722446554,12.3540691975758,11.5964674107747,11.2801772771974,10.4755331792444,10.576280351374,12.3745514214053,11.8989618279978,11.4005165370359,9.98168054723966,10.7817547298662,12.7016985449725,11.5288065397464,10.9303410800697,10.669382429103,10.4473282115329,12.3665661210256,11.4865856340352,11.2623495496532,10.5871932325763,12.4545749721331,11.9153000747899,11.340305419816,10.7803928895218,10.9429166094945,12.5371012882654,11.6730651256923,11.4438350795366,10.7023708423884,10.7016027224381,12.4975358052044
"K01622",6.2333998640056,6.5819327563004,5.5490975394794,4.06748909406814,7.68675302091417,7.13026315175674,6.49042941975361,5.98746784855046,6.3361164948441,7.60815416109832,6.67675300928806,7.02544186635577,5.88427574958484,6.16164416302567,7.44237957647307,7.87567394443624,7.60388469146131,5.72379660887116,5.86701125511588,7.58738833045117,6.83438664948018,5.50536957583508,5.63698244752393,4.83173104064394,7.16947554055865,6.80872278507156,6.34211938411734,4.33819436660888,6.72223325318301,7.17006651529371,6.50453433684302,5.19058554673354,5.73019039327689,8.530447784181,6.65852907787095,6.87809581061134,5.63977096521639,5.9631740981452,7.09193511837693
"K01623",9.26927384156303,9.39785485208973,8.0350913912223,7.8557475050529,9.71365696749601,10.0921927307021,9.69562940770908,8.63490569538219,9.44389569137788,9.57653918162616,9.77449489897627,9.49305676357644,8.50175358653829,9.24679708728968,9.73726220187002,9.61579510869388,9.09861085576108,8.89592252177254,9.32640661742036,9.88753176451061,9.7908272609328,9.40749640833375,8.4815593974645,8.3685753140944,9.39748421078662,9.40276683612103,9.29556805873243,8.98267384378008,9.57530277271584,9.43391313344451,9.38465773828078,8.5683642873033,8.77347898076162,9.64312791399997,9.55065020581607,9.43456257601289,8.73096106322258,8.63050941320983,9.7172226438412
"K01624",11.6809636899212,11.7425396327295,12.5635486531139,13.2787323372807,11.2461318768158,11.5509521591512,11.6282269946179,11.353630118819,11.7385593052004,11.3478324660733,11.8433214086554,11.9432543942989,11.9694656066717,12.1057242381376,11.747757573796,11.8724493832458,11.8435479674663,11.9528748669958,12.1050746431512,11.5973749307025,11.697923347903,11.7064607460233,12.050292066393,11.7213511856096,11.6045353102802,11.6785125182297,11.7540987320581,12.0408573387023,11.6860096366827,11.6770860753454,11.6851705647691,12.2644215938566,12.4551019490225,11.3051694795305,11.7567355062786,11.8027017613603,12.4642004793668,12.3264844607321,11.4921494076615
